id,pid,company,email,bd_manager,team,channel,l0,seller_tier,account_status,risk_tier,wfs_adoption,wmc_adoption,brand_adoption,cq_meet,pl_score,call_priority,launch_date,phone_number_1,sf_phone,first_sale,blocker,notes,next_action_date,next_action,contacted,last_contact,attempt_count,created_at,updated_at
1184,10003099133,shanxijinghengkejiyouxiangongsi,zhangpeng564589@outlook.com,Eleven Yao,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/16/2026,13643666959,13643666959,No,,,2026-04-30,,Yes,2026-04-21,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1185,10003082507,WESEN TRADING LIMITED,weisenwm5@163.com,Jackie Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,13631567681,13631567681,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1186,10003100786,shenzhenantedianzishangwuyouxiangongsi,antefeiyang1532@outlook.com,Sijie Wen,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,18594280040,18594280040,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1187,10003077050,HONG KONG HONG HONG LIMITED,2195723227@qq.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,13410734238,13410734238,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1188,10003085910,shenzhenluhongkejiyouxiangongsi,urgown_wm@163.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,18002535843,18002535843,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1189,10003098123,shenzhenshiqixingxiakejiyouxiangongsi,308824239@qq.com,Luna Ding,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,15270386767,15270386767,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1190,10003099351,"Shichuan (Hong Kong) Technology Co., Limited",seruant@outlook.com,Cynthia Wang,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/19/2026,64057329,64057329,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1191,10003102053,hangzhoujinmeisiwangluokejiyouxiangongsi,hangzhoujinmeisi@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/20/2026,13291877057,13291877057,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1192,10003081620,yiwushilixuanmaoyiyouxiangongsi,qiqibaobao0809@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/20/2026,18050577629,18050577629,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1193,10003081896,putianshixinfantingkejifazhanyouxiangongsi,xinlanlinwalmart@163.com,Demi Rao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/20/2026,18659482677,18659482677,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1194,10003100452,changzhouzhennuodianzishangwuyouxiangongsi,zenomake@qq.com,April Li,Inbound,Inbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/20/2026,18921077150,18921077150,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1195,10003101515,huizhoushimaitangshangmaoyouxiangongsi,zhangwenzhuo0109@outlook.com,Julia Jiang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/20/2026,13148799969,13148799969,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1196,10003080026,"OSENNA TECHNOLOGY CO.,LIMITED",17722598459@163.com,Darren Yang,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/21/2026,17722598459,17722598459,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1197,10003098716,yongkangshijiashengguojimaoyiyouxiangongsi,13588616252@163.com,Cassie Guan,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,13588616252,13588616252,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1198,10003100217,"Zyro (HK) Co., Limited",zhiyu2025hk@outlook.com,Angel Xu,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,19076170292,19076170292,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1199,10003100346,"HONG KONG WOKING INTERNATIONAL TRADE CO.,LIMITED",working-hk@outlook.com,Eve Li,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,65776898,65776898,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1200,10003101308,zhongxingyiying(tianjin)kejifazhanyouxiangongsi,zxyytj01@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,17695410131,17695410131,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1201,10003101338,yalvshiye(shanghai)youxiangongsi,mikvelo036@outlook.com,Ada Deng,Inbound,Inbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,17717696919,17717696919,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1202,10003101454,shaoxingyuanjinwenhuachuangyiyouxiangongsi,1297036181@qq.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,19883233169,19883233169,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1203,10003076374,Dorigod Trading Limited,rlrqizi@163.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,18679026523,18679026523,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1204,10003078242,huizhoushienweizewanjuyouxiangongsi,vh_7rbgd6s@163.com,Bella Zheng,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,13554847417,13554847417,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1205,10003079648,shanghaifanxinmaoyiyouxiangongsi,fanxinshanghai@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,17762433751,17762433751,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1206,10003100758,luoyangfanzhuomaoyiyouxiangongsi,fanzhuowalmart@163.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,13233946673,13233946673,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1207,10003083021,quanzhouzhongguokejiyouxiangongsi,2667403392@qq.com,Sijie Wen,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,17750089114,17750089114,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1208,10003098221,BELIAN TRADING LIMITED,beilianwm@163.com,Suzie Liu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,15012456623,15012456623,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1209,10003099375,anjilirunjiajuyouxiangongsi,anjilirun0104@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/22/2026,15167209760,15167209760,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1210,10003100332,hangzhouyingyuemaoyiyouxiangongsi,yingyue0916-wm@outlook.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,19858117864,19858117864,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1211,10003079717,"HAIHONG TRADE CO., LIMITED",haihongmaoyizzm@outlook.com,Lily Liu,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,17727905160,17727905160,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1212,10003080166,HK LIGHT ON THE WATER TECHNOLOGY GROUP LIMITED,17689254936@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,17689254936,17689254936,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1213,10003081375,"Chaoyuyan Trading Co., Limited",harmonytt@126.com,Mona Hu,T1,Outbound,APPAREL,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,15158999077,15158999077,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1214,10003105182,shenzhenshizhiyigongyinglianyouxiangongsi,shengrui2026@outlook.com,Amber Zhu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,13936383723,13936383723,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1215,10003085852,"Hong Kong Hongli Import and Export Trading Co., Limited",hongliwoerma@163.com,Esme Yang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,19973842270,19973842270,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1216,10003086289,zhongshanboqingkejiyouxiangongsi,15939634983@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/23/2026,17620673316,17620673316,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1217,10003100523,Aintestore Technology Limited,walzhi2026@163.com,Philippe Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/24/2026,46192764,46192764,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1218,10003068979,kuheshenzhenkejiyouxiangongsi,kuheebike@163.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/24/2026,15986626608,15986626608,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1219,10003082905,"HK WANTJOIN GROUP CO., LIMITED",hkwzwalmart@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/24/2026,18665028494,18665028494,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1220,10003102979,foshanshizhongmikejiyouxiangongsi,tao6taotk@outlook.com,Frank Liu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/25/2026,18566070236,18566070236,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1221,10003102456,ningbochensenhuimaoyiyouxiangongsi,cshwalmart01@outlook.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,18658223872,18658223872,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1222,10003101949,shenzhenshimaiwobaokejiyouxiangongsi,linsonglongpka@163.com,Luna Ding,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,13510874095,13510874095,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1223,10003102603,NEOBRIDGE COMMERCE LIMITED,leojsbh_070707@outlook.com,Brandon Yao,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,17858840023,17858840023,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1224,10003079617,suzhoujiaotuowangluokejiyouxiangongsi,jiaotuo_wmus@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,13581754306,13581754306,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1225,10003103417,wuyijunlingjiajuyouxiangongsi,wuyijunling2026@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,13646841188,13646841188,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1226,10003082200,xiamenboyichenguojimaoyiyouxiangongsi,boyichen071@sina.com,Kunming Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/26/2026,13055432071,13055432071,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1227,10003100937,guangzhouruilijinchukouyouxiangongsi,13602712672@163.com,Hill Ding,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,18857444537,18857444537,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1228,10003100814,Lunar Bunny Trade Limited,lunarbunny2025@outlook.com,Toby Tan,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,15989464889,15989464889,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1229,10003103033,shenzhenshilailedianzishangwuyouxiangongsi,1470364727@qq.com,Joe Qiao,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,18826276829,18826276829,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1230,10003079468,litouweite(tianjin)kejifazhanyouxiangongsi,ltwtwmt122025@126.com,Brandon Yao,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,17602282930,17602282930,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1231,10003080574,shenzhenxinqihangmaoyiyouxiangongsi,amz_lighting@outlook.com,Emily Qiu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,15014025767,15014025767,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1232,10003102033,chengdougaodiduwenhuachuanmeiyouxiangongsi,uyippit165603@hotmail.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,19150044495,19150044495,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1233,10003103568,shenzhenzhuodongkejiyouxiangongsi,midong888-10008@2925.com,Frank Liu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,19076067481,19076067481,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1234,10003085855,"Hong Kong YZ Home Trading Co., Limited",yzhome.wal2026@outlook.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,15658899167,15658899167,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1235,10003099437,guangzhouzhichengxinxikejiyouxiangongsi,zhichengmw2026@163.com,Eleven Yao,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,18718190768,18718190768,No,,,2026-04-30,,Yes,2026-04-21,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1236,10003106307,shenzhenshijiujixinnengyuanyouxiangongsi,aetherdrivstore@outlook.com,Luyao Shang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/27/2026,18820394694,18820394694,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1237,10003099396,DEERSKY LIMITED,walmart@deerskypatio.com,Darren Yang,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,46190846,46190846,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1238,10003069233,HK HEUNG LOOK LIMITED,ohtrfy456@126.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,18138864473,18138864473,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1239,10003103014,guangzhoushibenjiazhubaoshejiyouxiangongsi,shibenjia1tm@126.com,Mona Hu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,18270386017,18270386017,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1240,10003100780,TESNI ELECTRIC VEHICLE LIMITED,kskarts@8nd8.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,8337371294,8337371294,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1241,10003067907,HONG KONG FANGXINXUAN LIMITED,mentalridge@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,15322443705,15322443705,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1242,10003104079,lianjiangshilekangjiajuyouxiangongsi,3991958640@qq.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,13728339813,13728339813,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1243,10003104135,shenyangyihaiyunchuangwangluokejiyouxiangongsi,380544655@qq.com,Ada Deng,Inbound,Inbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,15002406926,15002406926,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1244,10003105282,putianshiwantaiwujinyouxiangongsi,wantaiwm@outlook.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,13559384259,13559384259,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1245,10003081502,ningboyouyungongyinglianyouxiangongsi,y02eu@hotmail.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,17260363475,17260363475,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1246,10003098058,yiwushidaitongmaoyiyouxiangongsi,403606521@qq.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/28/2026,15968848779,15968848779,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1247,10003105123,yongkangshirongyanxinggongmaoyouxiangongsi,royaxing@163.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,,0,1,0,1,2,Tier3,1/28/2026,19557866988,19557866988,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1248,10003101945,xuzhoumingwenjinchukoumaoyiyouxiangongsi,ailichen1234@outlook.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,13921788380,13921788380,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1249,10003085553,"HONG KONG HONGSHU TRADING IMPORT &EXPORT CO., LIMITED",13702595956@163.com,Cynthia Wang,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,13702595956,13702595956,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1250,10003100509,shenzhenshibaileishumakejiyouxiangongsi,poleet@hkpellet.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,18126501228,18126501228,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1251,10003101912,zhuzhouzhixieshangmaoyouxiangongsi,1928618459@qq.com,Hill Ding,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,18008499195,18008499195,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1252,10003104099,"WEICHUANG TRADING (HONG KONG) CO.,LIMITED",wcwal116@163.com,Jackie Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,,,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1253,10003105146,BAILUDA INDUSTRIAL (HONG KONG) LIMITED,bailuda123@163.com,Lynn He,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,13723438406,13723438406,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1254,10002996512,putianshilichengquyoumengmaoyiyouxiangongsi,ymeng_jp@126.com,Queena Zhao,Inbound,Inbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,18559392786,18559392786,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1255,10003098211,ningboyinghuamaoyiyouxiangongsi,walmart_yinghua@163.com,Roy Sun,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/29/2026,18868662915,18868662915,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1256,10003070719,yiwushibingxidianzishangwuyouxiangongsi,trubosaaa@outlook.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/3/2026,15539065210,15539065210,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1257,10003102554,shenzhenshiyidankejiyouxiangongsi,jyxxzfp@outlook.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,13554774654,13554774654,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1258,10003074581,Hong Kong Dole Health Technology Limited,regina008@163.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,15711590112,15711590112,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1259,10003100815,anjikechenjiajuyouxiangongsi,ajkc2025@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,13867272332,13867272332,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1260,10003101336,hangzhouhengpadengshiyouxiangongsi,sinamer2026@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,15381001269,15381001269,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1261,10003069868,"KANGCHENG INTERNATIONAL HK CO., LIMITED",kangchengwm@outlook.com,Darren Yang,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,84830267,84830267,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1262,10003103966,hunandanniukejiyouxiangongsi,danniukeji0197@163.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,13574088002,13574088002,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1263,10003105166,haojiaozhe(suzhou)maoyiyouxiangongsi,1285661459@qq.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,15216650108,15216650108,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1264,10003105886,huizhoushiruruimaoyiyouxiangongsi,ruruizrul@163.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,18475231170,18475231170,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1265,10003104159,guangzhouhuazhongfuzhuangyouxiangongsi,2729492292@qq.com,Queena Zhao,Inbound,Inbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,18898495867,18898495867,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1266,10003107344,HONG KONG WEIMAODA LIMITED,weimaohf@163.com,Jane Liu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,19925223542,19925223542,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1267,10003106691,lishuisenyukejiyouxiangongsi,sykj111222333@126.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,15816858321,15816858321,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1268,10003107422,hangzhouchongyuekuajingdianzishangwuyouxianzerengongsi,19154583296@163.com,Brandon Yao,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,19154583296,19154583296,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1269,10003106368,guangzhoulushundianzikejiyouxiangongsi,roadsun2026@outlook.com,Fammy Wen,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,13570532199,13570532199,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1270,10003082958,yiwuyouzhidianzishangwuyouxiangongsi,youzhiwalmart@126.com,Vincent Zhang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,13600594830,13600594830,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1271,10003098599,"CAMPFIRE PRO (HK)CO.,LIMITED",campfirepro@163.com,Darren Yang,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/30/2026,18420067510,18420067510,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1272,10003105355,yitongchuangrongwangluokeji(shenzhen)youxiangongsi,apbe9342@outlook.com,Queena Zhao,Inbound,Inbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/31/2026,18933248064,18933248064,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1273,10003081179,taiyuanfangchengshangmaoyouxiangongsi,jingfang2328@163.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/31/2026,15513012328,15513012328,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1274,10003078667,hongkongspringraincolimited,hkspringrain@outlook.com,Austen Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/4/2026,68192482,68192482,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1275,10003068495,shenzhenhefengkejiyouxiangongsi,hefengwalmart888@163.com,Kunming Liu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/5/2026,13049898598,13049898598,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1276,10003066667,Aosai Technology (Hong Kong) Limited,aosaihkwm@126.com,Roy Sun,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/5/2026,15058108201,15058108201,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1277,10003075115,shenzhenshiyuexinmaokejiyouxiangongsi,csk811132274@qq.com,April Li,Inbound,Inbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,1/5/2026,18923896064,18923896064,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
